"","cntry","essround","rlgblg","rlgdnm","gndr"
"10899","FI",11,1,6,1
"10900","FI",11,1,2,2
"10901","FI",11,1,2,2
"10902","FI",11,1,2,2
"10903","FI",11,2,66,1
"10904","FI",11,1,2,2
"10905","FI",11,1,1,1
"10906","FI",11,2,66,1
"10907","FI",11,2,66,2
"10908","FI",11,1,2,2
"10909","FI",11,1,2,2
"10910","FI",11,1,2,2
"10911","FI",11,1,2,1
"10912","FI",11,2,66,1
"10913","FI",11,2,66,2
"10914","FI",11,2,66,2
"10915","FI",11,2,66,2
"10916","FI",11,1,2,1
"10917","FI",11,2,66,2
"10918","FI",11,2,66,1
"10919","FI",11,2,66,1
"10920","FI",11,1,6,1
"10921","FI",11,1,2,2
"10922","FI",11,1,2,1
"10923","FI",11,1,2,2
"10924","FI",11,2,66,1
"10925","FI",11,2,66,1
"10926","FI",11,2,66,1
"10927","FI",11,2,66,2
"10928","FI",11,2,66,1
"10929","FI",11,2,66,1
"10930","FI",11,1,2,1
"10931","FI",11,1,2,1
"10932","FI",11,1,2,2
"10933","FI",11,2,66,2
"10934","FI",11,1,2,2
"10935","FI",11,2,66,2
"10936","FI",11,1,2,2
"10937","FI",11,1,2,2
"10938","FI",11,2,66,2
"10939","FI",11,1,2,2
"10940","FI",11,1,7,2
"10941","FI",11,2,66,2
"10942","FI",11,2,66,2
"10943","FI",11,2,66,2
"10944","FI",11,2,66,1
"10945","FI",11,2,66,1
"10946","FI",11,1,2,1
"10947","FI",11,2,66,1
"10948","FI",11,2,66,2
"10949","FI",11,2,66,2
"10950","FI",11,1,2,1
"10951","FI",11,1,2,1
"10952","FI",11,2,66,1
"10953","FI",11,2,66,2
"10954","FI",11,1,2,1
"10955","FI",11,2,66,1
"10956","FI",11,1,2,1
"10957","FI",11,1,2,1
"10958","FI",11,1,1,1
"10959","FI",11,1,2,2
"10960","FI",11,2,66,1
"10961","FI",11,2,66,1
"10962","FI",11,2,66,2
"10963","FI",11,2,66,2
"10964","FI",11,1,2,2
"10965","FI",11,2,66,2
"10966","FI",11,1,2,2
"10967","FI",11,1,2,2
"10968","FI",11,2,66,1
"10969","FI",11,2,66,2
"10970","FI",11,1,2,1
"10971","FI",11,1,2,1
"10972","FI",11,2,66,2
"10973","FI",11,2,66,1
"10974","FI",11,2,66,2
"10975","FI",11,2,66,2
"10976","FI",11,2,66,1
